CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079032,ابدان لشـاحنات النقل الخفيف,BODIES FOR LIGHT TRANSPORTATION TRUCKS,3050085.0,1109189.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079033,ابدان لسيارات جمع القمامه,BODIES FOR GARBAGE COLLECTION VEHICLES,,138587.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079034,ابدان للشاحنات الكبيره(لوارى)ـ,BODIES FOR LORRIES,803865.0,2492231.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079035,صناديق لسيارات القلاب,BOXES FOR TIPPERS,61888.0,686125.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079036,صناديق تبريد لسيارات نقل المواد الغذائيه,REFRIGERATORS FOR FOODSTUFFS TRANSPORTATION VEHICLES,959591.0,1425685.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079039,غيرها من ابدان لسيارات النقل ذات المحركات,OTHER BODIES FOR TRANSPORT MOTOR VEHICLES,1443847.0,145793.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87079090,غيرها من ابدان للسيارات ذات المحركات,OTHER BODIES FOR MOTOR VEHICLES,1327900.0,672847.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87081000,صدامات (واقيات ضد الصدمات )ـ  واجزاوءها للسيارت والعربات,BUMPERS AND PARTS THEREOF,11860838.0,12343111.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87082100,احزمه الامان للسيارات والعربات,SAFETY SEAT BELTS,47856.0,15493.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87082210,زجاج أمامي ونوافذ خلفية ونوافذ أخر، بأطر,"front windscreens (windshields), rear windows and other windows, ",128884.0,243135.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87082220,زجاج أمامي ونوافذ خلفية ونوافذ أخر، وان كانت بأطر، تشتمل على أجهز,"front windscreens (windshields), rear windows and other windows, ",4218.0,134106.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87082910,شباك او حاملات الامتعه الخارجيه للسيارات والعربات,LUGGAGE CARRIERS OR NETS,153822.0,849005.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87082990,غيرها من اجزاء لابدان  السيارات والعربات,OTHER BODY PARTS,6905725.0,958887895.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87083000, مكابح (فرامــــل) و مكابح مساعدة (فرامل سرفو)؛ أجزاؤها, Brakes and servo-brakes; parts thereof,2334416.0,3654221.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87084000,علب تغيير السرعة (جير بوكس) وأجزاؤها,GEAR BOXES,11334132.0,161665485.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87085010,محاور دافعة ذات تركيبات مغيرة للسرعة، وإن كانت مزودة بمكونات أُخر,"Drive-axles with differential, whether or not provided with other",1498161.0,7676260.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87085090,محاور غير دافعة؛ أجزاؤها,Non-driving axles; parts thereof,1340453.0,633213.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87087000,دواليب (عجلات)ـ  للسيارات والعربات واجزاوءها ولوازمها,ROAD WHEELS AND PARTS AND ACCESSORIES,921458.0,1486911.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87088000,مخفضات  صدمات التعليق  للسيارات والعربات,SUSPENSION SHOCK-ABSORBERS,3536941.0,4719658.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089110,مبردات (رادياتورات),Radiators,929442.0,1256780.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089120,أجزاء مبردات (رادياتورات),Parts for radiators,276948.0,609401.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089210,كاتمات الصوت ومواسير عادم,Silencers (mufflers) and exhaust pipes,403400.0,1539026.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089220,أجزاء لكاتمات الصوت ومواسير عادم,Parts for silencers (mufflers) and exhaust pipes,475191.0,249165.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089300,معشقات(كلتشات)ـ واجزاوءها للسيارات والعربات,CLUTCHES AND PARTS THEREOF,4700147.0,4593506.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089410,طارات التوجيه (دركسون) وأعمدة القيادة وعلب التوجيه,"Steering wheels, steering columns and steering boxes",1125240.0,609620.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089420,أجزاء لطارات التوجيه (دركسون) وأعمدة القيادة وعلب التوجيه,"Parts for steering wheels, steering columns and steering boxes",204816.0,731143.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089500,وسائد هوائية مع نظام النفخ؛ أجزاؤها, Safety airbags with inflater system; parts thereof,1539945.0,563931.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87089900,غيرها من أجزاء ولوازم للسيارات والعربات,OTHER PARTS AND ACCESSORIES FOR MOTOR VEHICLES,61449670.0,116826441.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87161000,مقطورات ومقطورات نصفيه للسكن اوالمخيمات،غير اليه الحركه,"TRAILERS FOR HOUSING OR CAMPING, NOT MECHANICAL",9665734.0,6054440.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163100,مقطورات صهريجيه ، غير اليه الحركه,"TANKER TRAILERS, NOT MECHANICAL",9174458.0,6700266.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163910,مقطورات للاشغال العامه ، غير اليه الحركه,"TRAILERS FOR PUBLIC WORKS, NOT MECHANICAL",42640193.0,5398696.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163920,مقطورات ذات  صناديق للتبريد ، غير اليه الحركه,"REFRIGERATOR TRAILERS FOR TRANSPORT, NOT MECHANICAL",1176513.0,649500.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163930,مقطورات معده خصيصا لنقل الاثاث ، غير اليه الحركه,"SPECIAL TRAILERS FOR FURNITURE, NOT MECHANICAL",122630.0,54750.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163940,مقطورات معده خصيصا لنقل الحيوانات ، غير اليه الحركه,"TRAILERS FOR ANIMALS, NOT MECHANICAL",165000.0,81854.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163950,مقطورات لنقل السيارات ، غير اليه الحركه,TRAILERS FOR VEHICLES. NOT MECHANICAL,240791.0,1571573.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163960,مقطورات صغيره للدارجات العاديه او الناريه,SMALL TRAILERS FOR BIKES,33524.0,12282.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163970,مقطورات ذات منصات منخفضه للمعدات الثقيله,TRAILERS WITH LOW PLATFORMS FOR HEAVY EQUIPMENT,3654284.0,3149809.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163990,غيرها من مقطورات وعرابات  ، غير اليه الحركه,"OTHER TRAILERS FOR TRANSPORT OF GOODS, NOT MECHANICAL",21633087.0,13998239.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87164020,مقطورات مجهزه  لعرض، البضائع,EXHIBITION TRAILERS,1367095.0,1330050.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87164030,مقطورات مهياءه بشكل مكتبات,TRAILERS PREPARED IN THE FORM OF LIBRARIES,95500.0,500.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87164090,غيرها من مقطورات ونصف مقطورات اخر,"OTHER TRAILERS, NOT ELSEWHERE",20905609.0,14889676.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94011000,مقاعد من النوع المستعمل فى الطائرات,SEATS OF A KIND USED FOR AIRCRAFT,2510667.0,3126349.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94012000,مقاعد من النوع المستعمل فى السيارات,SEATS OF A KIND USED FOR MOTOR VEHICLES,21756.0,12310.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94013100,من خشب,Of wood,406600.0,61447.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94013900,مقاعد دوارة غير خشبية قابلة لتعديل الارتفاع,Non-wooden swivel seats with variable height adjustment,616400.0,1549728.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94017110,مقاعداطفال بهياكل معدنيه،منجده تعلق على مساندالكراسى,"BABY SEATS WITH METAL FRAMES, UPHOLSTERED",938594.0,28686.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94017120,كراسى أطفال بعجلات صغيره (مشيات ) منجده بهياكل من معدن,"BABY WALKERS WITH SMALL WHEELS, WITH METAL FRAMES.",59777.0,121002.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94017190,غيرها من مقاعد اخر بهياكل من معدن ، منجده,"OTHER SEATS WITH METAL FRMAES, UPHOLSTERED",1710841.0,2682390.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94017910,مقاعداطفال بهياكل معدنيه،غيرمنجده تعلق على مساندالكراسى,"BABY SEATS WITH METAL FRAMES, NOT UPHOLSTERED",1587889.0,31884.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94017920,غيرها من كراسى أطفال بعجلات صغيره (مشايات ) بهياكل من معدن,"OTHER BABY WALKERS WITH SMALL WHEELS, WITH METAL FRAMES",83431.0,15237.0
ISI4,29,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,94017990,غيرها من مقاعد بهياكل  معدنيه ، غير منجده,OTHER SEATS WITH METAL FRAMES NOT UPHOLSTERED,1754737.0,1685971.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84071000,محركات الطائرات ، دواره او يتم الاشتعال فيها بالشرر,"AIRCRAFT ENGINES, SPARK OR ROTARY",2333610996.0,1712836550.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84091000,اجزاء لمحركات الطائرات,PARTS FOR AIRCRAFT ENGINES,1135420028.0,2865973463.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84111100,محركات توربينيه نفاثه لاتتجاوز قوه دفعها 25 عقده,TURBO-JETS OF A THRUST NOT EXCEEDING 25 KN,,831072.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84111200,محركات توربينيه نفاثه تتجاوز قوه دفعها 25 عقده,TURBO-JETS OF A THRUST EXCEEDING 25 KN,,161001730.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84112100,محركات توربينيه مروحيه لاتتجاوز قدرتها 1100 كيلو واط,"TURBO-PROPELLERS OF A POWER NOT EXCEEDING 1,100 KW",,352136.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84112200,محركات توربينيه مروحيه تتجاوز قدرتها 1100 كيلو واط,"TURBO-PROPELLERS OF A POWER EXCEEDING 1,100 KW",5868232.0,7431567.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84119100,اجزاء للمحركات التوربينيه النفاثه ، والمروحيه,PARTS OF TURBO-JETS OR TURBO-PROPELLERS,45570889.0,10262785.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84121000,محركات رد فعليه ، عدا المحركات  التوربينيه النفاثه,REACTION ENGINES OTHER THAN TURBO-JETS,375485136.0,1183274078.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86029000,غيرها من قاطرات وعربات تموين,OTHER LOCOMOTIVES AND TENDERS,390356.0,17500.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86031000,عربات للسكك الحديديه تزود بالطاقه من مصدر كهربائى خارجى,RAILWAY COACHES POWERED FROM EXTERNAL ELECTRICITY,2729975.0,1302838.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86039000,غيرها من مركبات ذاتيه الحركه للسكك الحديديه,OTHER SELF-PROPELLED RAILWAY COACHES,19.0,22636313.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86040000,عربات الخدمه او الصيانه للسكك الحديديه او الترام,RAILWAY OR TRAMWAY MAINTENANCE OR SERVICE VEHICLES,320392.0,6068617.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86050000,مركبات وعربات سكك حديديه اوترام للركاب(عدامافى 4/86)ـ,RAILWAY OR TRAMWAY PASSENGER AND OTHER COACHES,12706465.0,2000.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86061000,عربات صهاريج ومايماثلها للسكك الحديديه غير ذاتيه الحركه,RAILWAY TANK WAGONS AND THE LIKE,49000.0,1181211.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86069100,عربات ومركبات للسكك الحديديه مغطاه او مقفله,COVERED AND CLOSED RAILWAY VANS AND WAGONS,17794.0,1581.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86069200,عرابات للسكك  مفتوحه بجوانب ثابته يزيد ارتفاعها عن 60سم,OPEN RAILWAY WAGONS WITH NON-REMOVABLE SIDES OVER 60 CM,1289044.0,
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86069900,غيرها من عربات ومركبات للسكك الحديديه,OTHER RAILWAY VANS AND WAGONS,19271727.0,1250000.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86071100,عربات نقل منخفضه دافعه,DRIVING BOGIES AND BISSEL-BOGIES,25461.0,
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86071200,بوجييات وبيسل بوجيهات أخر,OTHER BOGIES AND BISSEL-BOGIES,129392.0,126000.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86071900,غيرها من دواليب واجزاء مماثله للسكك الحديديه,OTHER RAILWAY WHEELS AND SIMILAR PARTS,2478363.0,685691.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86072100,فرامل هوائيه واجزاوءهالقاطرات ومركبات وعربات سكك الحديد,AIR BRAKES AND PARTS THEREOF FOR RAILWAY LOCOMOTIVES,493288.0,1699455.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86072900,غيرها من فرامل لقاطرات ومركبات وعربات السكك الحديديه,OTHER BRAKES FOR RAILWAY LOCOMOTIVES,257042.0,180999.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86073000,خمحاجن ووسائل الربط للمعدات الدارجه على الخطوطالحديديه,"HOOKS AND OTHER COUPLING DEVICES, FOR RAILWAY STOCK",576976.0,2496965.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86079100,غيرها من اجزاء للقاطرات,OTHER PARTS OF LOCOMOTIVES,2982444.0,2428852.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86079900,غيرها من اجزاء للمعدات الدارجه على الخطوط الحديديه,OTHER PARTS FOR RAILWAY STOCK,1359672.0,1073696.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,86080000,معدات ثابته للسكك الحديديه للاشاره،تنظيم المرورومايماثله,RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS,2133090.0,2405097.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87100000,مركبات ودبابات حربية مدرعة وان كانت مسلحة، واجزاؤها,OTHER ARMORED FIGHTING VEHICLES,171679648.0,89540089.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87111000,درجات ناريه بمحركات لاتزيد سعتها الاسطوانيه عن 50سم3,MOTORCYCLES 50 CC OR LESS,865583.0,273593.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87112000,درجات ناريه بمحركات سعتها الاسطوانيه بين 51سم3 - 250سم3,MOTORCYCLES 51 TO 250 CC,2009747.0,2714302.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87113000,دراجات ناريه بمحركات سعتها الاسطوانيه بين 251سم-3 500سم3,MOTORCYCLES 251 TO 500 CC,27963322.0,38518244.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87114000,دراجات ناريه بمحركات سعتها الاسطوانيه بين 501سم-3 800سم3,MOTORCYCLES 501 TO 800 CC,229265.0,330693.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87115000,دراجات ناريه بمحركات تزيد سعتها الاسطوانيه عن 800 سم3,MOTORCYCLES OVER 800 CC,1369370.0,2166987.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87119000,مركبات جانبيه ومايماثلها للدراجات الناريه,SIDECARS AND THE LIKE OF MOTORCYCLES CYCLES,2015510.0,4295029.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87120010,دراجات عاديه بمافيها دراجات الاطفال بعجلتين,BICYCLES FOR CHILDREN,6186225.0,7009671.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87120020,دراجات ( عربات )ـ  لذوى العاهات والعجزه,INVALID CYCLES (CARRIAGES),463424.0,72700.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87120090,غيرها من دراجات ومايماثلها,OTHER BICYCLES AND THE LIKE,80249.0,604318.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87131000,عربات لذوى العاهات والعجزه دون دفع الى,INVALID CARRIAGES NOT MECHANICALLY PROPELLED,223025.0,16268.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87139000,غيرها من عربات لذوى العاهات والعجزه,OTHER INVALID CARRIAGES,2000.0,176597.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87141000,غيرها من اجزاء للدراجات الناريه,OTHER MOTORCYCLE PARTS,268589.0,1216309.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87142000,اجزاء العربات لذوى العاهات والعجزه,INVALID CARRIAGE PARTS,12940.0,9950.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149100,اطر واذرع شوكيه واجزاوءها للدراجات,FRAMES AND FORKS AND PARTS THEREOF FOR BICYCLES,22091.0,793795.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149200,اسلاك واسياخ عجلات الدراجات,"WHEEL RIMS AND SPOKES, BICYCLES",772763.0,348636.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149300,مراكز عجلات غير مراكز الفرامل وعجلات مسننه للدراجات,"HUBS, AND SPROCKETS FOR BICYCLES",13905.0,2600.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149400,فرامل ، بما فى ذلك مراكر الفرامل واجزاوءها للدراجات,"BRAKES, INCLUDING COASTER BRAKING HUBS FOR BICYCLES",172435.0,169611.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149500,مقاعد(سروج)ـ  للدراجات,SADDLES FOR BICYCLES,5444.0,48390.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149600,دواسات ( دعاسات )ـ  وتروس، كرنكات واجزاوءها للدراجات,PEDALS AND CRANK-GEAR AND PARTS FOR BICYCLES,22260.0,105180.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87149900,غيرها من اجزاء للدراجات,OTHER PARTS FOR BICYCLES,811322.0,1736126.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87150010,عربات لنقل الاطفال,BABY CARRIAGES,1546893.0,1095110.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87150020,عربات لنقل الاطفال من ذوي الاحتياجات الخاصة,Baby carriage for transporting children with special needs,,400.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87150090,اجزاء عربات نقل الاطفال,PARTS OF BABY CARRIAGES,133101.0,175.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168011,عربات يد معده للتنظيف والبناء,CARRIAGES FOR CLEANING AND BUILDING,144218.0,532992.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168012,عربات يدتحتوى على براميل لتصريف زيوت المحركات المستعمله,CARRIAGES CONTAINING A BARREL FOR DRAINAGE,3918.0,2500.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168013,عربات يد للنظافه بسطـل  وان  زودت بعصاره ومساحه,"CARRIAGES FOR CLEANING AND TRASH, SMALL, HAND-DRIVEN",275260.0,93776.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168014,عربات يدويه لحمل ونقل السجاد,CARRIAGES FOR CARRYING AND HAULING CARPETS,1089370.0,298484.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168015,عربات يد مصنوعه من اسلاك معدنيه،تستعمل للتسوق فى المتاجر,CARRIAGES OF METAL WIRES FOR SHOPPING IN STORES,84138.0,102106.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168016,عربات يدويه لنقل المعدات والادوات الطبيه,CARRIAGES FOR TRANSPORTATION OF MEDICAL TOOLS,1515.0,3627.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168017,عربات يد معده لحمل وبيع الماكولات عداالداخله فى بند3/94,CARRIAGES PREPARED FOR CARRYING AND SELLING FOOD,34167.0,97470.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168018,عربات يدويه صغيره معده لبيع الماكولات البارده,SMALL CARRIAGES FOR SELLING COLD DRINKS,,7310.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168019,غيرها من عربات يدويه  غير اليه الحركه,"OTHER CARRIAGES, NON-MECHANICAL",434435.0,477516.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,87168090,غيرها من مركبات ، غير اليه الحركه، غير داخله فى بند اخر,"OTHER VEHICLES NON-MECHANICAL, NOT ELSEWHERE",489211.0,1343281.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,88010000,بالونات ومناطيد مسيرة؛ طائرات شراعية، وأشرعة طائرة وغيرها من المر,"Balloons and dirigibles; gliders, hang gliders and other non-powe",2023542.0,4678069.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,88021100,طائرات عمودية لا يتجاوز وزنها فارغة 2000 كجم,"HELICOPTERS OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 kg",465061.0,7340837.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,88021200,طائرات عمودية يتجاوز وزنها فارغة 2000 كجم,"HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 2,000 kg",,3386194.0
